block_id,anchor_target_rho,lpips_alex,prediction_S0,prediction_S1,abs_error_S0,abs_error_S1,propagation_contribution,rank_y,rank_c
P3S_B011,0.3,0.007922152988612652,0.014225893114113002,0.009659303859098417,0.00630374012550035,0.0017371508704857649,-0.004566589255014585,171.0,92.0
P3S_B011,0.3,0.011679998598992825,0.018340544558633848,0.016024043570253985,0.006660545959641023,0.00434404497126116,-0.002316500988379863,206.0,135.0
P3S_B011,0.5,0.04272079095244408,0.0357184266114136,0.04077234227744808,0.007002364341030479,0.001948448674995995,0.005053915666034484,236.0,208.0
P3S_B011,0.5,0.008733084425330162,0.023215883771526894,0.01077601859910984,0.014482799346196732,0.002042934173779678,-0.012439865172417054,68.0,102.0
P3S_B011,0.5,0.0041153933852910995,0.027592657145324807,0.0044079654438797695,0.023477263760033708,0.00029257205858867,-0.023184691701445038,41.0,18.0
P3S_B011,0.5,0.007662881165742874,0.035362412290745986,0.009879068873482551,0.02769953112500311,0.0022161877077396773,-0.025483343417263434,62.0,6.0
P3S_B011,0.5,0.00515467906370759,0.035487778107434365,0.0022733240973730508,0.030333099043726774,0.0028813549663345393,-0.03321445401006132,49.0,1.0
P3S_B011,0.5,0.0324990451335907,0.029505476282143235,0.03744048151605213,0.002993568851447463,0.004941436382461431,0.007935005233908894,194.0,225.0
P3S_B011,0.5,0.015862595289945602,0.037804979699989194,0.020748176398652753,0.02194238441004359,0.004885581108707151,-0.01705680330133644,111.0,67.0
P3S_B011,0.5,0.07650282979011536,0.03796503611976755,0.0855018307766787,0.038537793670347806,0.008999000986563338,0.047536794656911144,303.0,311.0
P3S_B012,0.3,0.008759398013353348,0.013627547469612877,0.009778763055340187,0.004868149456259529,0.0010193650419868389,-0.00384878441427269,178.0,103.0
P3S_B012,0.3,0.0033604807686060667,0.003081142037157536,0.006282247378154087,0.0002793387314485307,0.0029217666095480207,0.0032011053409965514,93.0,226.0
P3S_B012,0.3,0.002612711861729622,0.010662441082122418,0.016107690222070717,0.008049729220392796,0.013494978360341095,0.005445249139948299,76.0,250.0
P3S_B012,0.3,0.012045055627822876,0.02071731424003227,0.014958216507057816,0.008672258612209393,0.0029131608792349398,-0.005759097732974453,213.0,70.0
P3S_B012,0.3,0.0030353059992194176,-0.001909957492097488,0.006901602771984552,0.004945263491316906,0.003866296772765135,0.00881156026408204,89.0,288.0
P3S_B012,0.3,0.0217395331710577,0.01037056075661505,0.008695925510784228,0.011368972414442652,0.013043607660273474,-0.0016746352458308217,276.0,148.0
P3S_B012,0.3,1.0196590665145777e-06,-0.0017994159802174926,-0.0005740237440555081,0.0018004356392840072,0.0005750434031220227,0.0012253922361619846,4.0,197.0
P3S_B012,0.3,6.099563051975565e-06,-0.005292937011623124,-0.0021413924480344904,0.005299036574675099,0.002147492011086466,0.0031515445635886333,8.0,225.0
P3S_B012,0.5,0.01676802523434162,0.027412865333802484,0.03255326907323801,0.010644840099460862,0.015785243838896387,0.005140403739435525,116.0,209.0
P3S_B012,0.5,0.016787610948085785,0.0292446754480111,0.01633362151072716,0.012457064499925317,0.0004539894373586234,-0.01291105393728394,117.0,97.0
P3S_B012,0.5,0.022068960592150688,0.03239635705069531,0.01575492505751091,0.010327396458544622,0.0063140355346397795,-0.0166414319931844,133.0,70.0
P3S_B012,0.5,0.03364294767379761,0.023907962207125103,0.04443341901303976,0.009734985466672504,0.010790471339242151,0.020525456805914655,199.0,275.0
P3S_B012,0.5,0.026437651365995407,0.030308536385105823,0.025493877026984635,0.0038708850191104156,0.0009437743390107722,-0.004814659358121188,159.0,155.0
P3S_B012,0.5,0.01141610648483038,0.03146179634557313,0.016003581396114613,0.020045689860742753,0.004587474911284233,-0.01545821494945852,83.0,76.0
P3S_B012,0.5,0.03074517287313938,0.0318926669041214,0.0634642452568637,0.0011474940309820214,0.03271907238372432,0.0315715783527423,180.0,299.0
P3S_B012,0.5,0.022057225927710533,0.03563646090657957,0.020423528578295352,0.013579234978869037,0.0016336973494151807,-0.015212932328284218,132.0,78.0
P3S_B013,0.3,0.005777026992291212,0.0031917112425121665,0.009489349891097024,0.0025853157497790456,0.0037123228988058116,0.006297638648584857,149.0,263.0
P3S_B013,0.3,0.0047928523272275925,0.010492835602839057,0.003374296884176165,0.005699983275611465,0.0014185554430514273,-0.007118538718662892,125.0,50.0
P3S_B013,0.3,0.005229940637946129,0.005167332071330638,0.004055544466011328,6.260856661549109e-05,0.001174396171934801,-0.0011117876053193098,136.0,159.0
P3S_B013,0.3,0.025874007493257523,0.028413100322895773,0.03060311615114517,0.00253909282963825,0.004729108657887646,0.002190015828249396,293.0,215.0
P3S_B013,0.3,0.022569874301552773,0.027549884654187014,0.035268153369925365,0.004980010352634241,0.012698279068372592,0.007718268715738351,282.0,278.0
P3S_B013,0.3,0.004927400965243578,0.021277882332351623,0.01253222886343779,0.016350481367108045,0.0076048278981942115,-0.008745653468913834,129.0,28.0
P3S_B013,0.3,0.01269783265888691,0.022034754361029665,0.015438300402257077,0.009336921702142755,0.0027404677433701674,-0.006596453958772588,219.0,56.0
P3S_B013,0.3,0.00591231370344758,0.0010001825880715798,0.0038441361897201473,0.0049121311153760006,0.002068177513727433,0.0028439536016485675,151.0,221.0
P3S_B013,0.5,0.056327320635318756,0.04156121426189074,0.06543447863502999,0.014766106373428019,0.009107157999711235,0.023873264373139254,272.0,284.0
P3S_B013,0.5,0.0527261421084404,0.04104202554851353,0.06775130012402034,0.01168411655992687,0.015025158015579937,0.026709274575506807,265.0,291.0
P3S_B013,0.5,0.029878774657845497,0.02569373593860033,0.0346841430846023,0.0041850387192451655,0.004805368426756801,0.008990407146001966,175.0,231.0
P3S_B013,0.5,0.04486312344670296,0.035829347905305634,0.05280041375964373,0.009033775541397324,0.00793729031294077,0.016971065854338094,243.0,264.0
P3S_B013,0.5,0.036455124616622925,0.025855347437459777,0.03691217886933956,0.010599777179163147,0.0004570542527166377,0.011056831431879785,210.0,238.0
P3S_B013,0.5,0.02261734940111637,0.027598659685247738,0.028916013840158742,0.004981310284131367,0.006298664439042371,0.001317354154911004,136.0,188.0
P3S_B013,0.5,0.0046072532422840595,0.03296803527608077,0.010792361076252959,0.02836078203379671,0.0061851078339689,-0.02217567419982781,47.0,25.0
P3S_B013,0.5,0.05080774053931236,0.03394739779607667,0.06157984916113648,0.016860342743235696,0.010772108621824115,0.02763245136505981,259.0,292.0
P3S_B014,0.3,0.01283203437924385,0.012849374398524379,0.008807236799565684,1.7340019280527932e-05,0.004024797579678167,-0.004042137598958695,222.0,100.0
P3S_B014,0.3,0.02739216946065426,0.008586527617279936,0.014904935241425976,0.018805641843374323,0.012487234219228283,0.00631840762414604,301.0,264.0
P3S_B014,0.3,0.015999384224414825,0.007983829402112584,0.00777924014075361,0.008015554822302241,0.008220144083661216,-0.0002045892613589742,244.0,172.0
P3S_B014,0.3,0.011660066433250904,0.014469288752632547,0.005139062238680797,0.0028092223193816428,0.006521004194570107,-0.00933022651395175,205.0,24.0
P3S_B014,0.3,0.010513661429286003,0.008215806884675547,0.006588453709219792,0.002297854544610456,0.0039252077200662115,-0.0016273531754557556,196.0,149.0
P3S_B014,0.3,0.01414895337074995,0.011166500250010668,0.00860590956931474,0.0029824531207392826,0.005543043801435211,-0.002560590680695928,233.0,132.0
P3S_B014,0.3,0.007365495897829533,0.027085712794423816,0.010592012746975157,0.019720216896594284,0.003226516849145624,-0.01649370004744866,163.0,1.0
P3S_B014,0.3,0.012824363075196743,0.007734566722120289,0.009873179994305259,0.005089796353076454,0.002951183080891484,0.00213861327218497,221.0,213.0
P3S_B014,0.5,0.11257664114236832,0.04012303234114349,0.0893045934270024,0.07245360880122483,0.023272047715365923,0.0491815610858589,318.0,312.0
P3S_B014,0.5,0.025004493072628975,0.030344285787758433,0.013211737067706638,0.005339792715129459,0.011792756004922337,-0.017132548720051793,150.0,66.0
P3S_B014,0.5,0.03696531057357788,0.032984784671253896,0.03943930538092576,0.003980525902323985,0.0024739948073478762,0.006454520709671861,215.0,215.0
P3S_B014,0.5,0.0627775490283966,0.03270276539662063,0.03583775664281349,0.03007478363177598,0.026939792385583118,0.0031349912461928614,289.0,196.0
P3S_B014,0.5,0.06200896576046944,0.03722026404109672,0.05288055961662176,0.024788701719372717,0.009128406143847675,0.015660295575525042,287.0,260.0
P3S_B014,0.5,0.023209817707538605,0.03406772762254119,0.016520682140414286,0.010857909915002587,0.0066891355671243186,-0.017547045482126905,139.0,60.0
P3S_B014,0.5,0.007443592417985201,0.03183625808257817,0.010653389222244524,0.024392665664592972,0.003209796804259323,-0.02118286886033365,58.0,32.0
P3S_B014,0.5,0.007520993705838919,0.026979152382237418,0.0035260408287364764,0.0194581586763985,0.003994952877102442,-0.02345311155350094,60.0,17.0
P3S_B015,0.3,9.62556214290089e-07,-0.004307115443558426,-0.002263725183987826,0.0043080779997727164,0.0022646877402021162,0.0020433902595706002,3.0,208.5
P3S_B015,0.3,0.01763908378779888,0.024364332726266293,0.020049860133599988,0.006725248938467411,0.0024107763458011064,-0.004314472592666305,253.0,95.0
P3S_B015,0.3,0.003662499599158764,0.013276954382824828,0.005792795839938825,0.009614454783666064,0.002130296240780061,-0.007484158542886003,100.0,41.0
P3S_B015,0.3,8.016148171918758e-07,-0.004307115443558426,-0.002263725183987826,0.004307917058375618,0.002264526798805018,0.0020433902595706002,2.0,208.5
P3S_B015,0.3,0.005818562116473913,0.01804028879646285,0.013518046306129527,0.012221726679988935,0.007699484189655614,-0.004522242490333322,150.0,93.0
P3S_B015,0.3,0.020693931728601456,0.015140540022460802,0.02084751287249834,0.005553391706140654,0.00015358114389688385,0.005706972850037538,269.0,255.0
P3S_B015,0.3,0.0018537037540227175,0.007988100954958792,0.0069011830260488575,0.006134397200936075,0.00504747927202614,-0.0010869179289099348,58.0,160.0
P3S_B015,0.3,4.41579868493136e-06,-0.0064630598900884545,-0.0027483024185171005,0.006467475688773386,0.002752718217202032,0.003714757471571354,7.0,233.0
P3S_B015,0.5,0.024676619097590446,0.0342179995528518,0.026813849008571367,0.009541380455261352,0.00213722991098092,-0.0074041505442804315,146.0,141.0
P3S_B015,0.5,0.028741460293531418,0.0250113440479207,0.019649076442694095,0.003730116245610718,0.009092383850837323,-0.005362267605226605,171.0,153.0
P3S_B015,0.5,0.03261177986860275,0.02833799214192946,0.022722282138880386,0.004273787726673292,0.009889497729722366,-0.005615710003049074,195.0,151.0
P3S_B015,0.5,0.040644556283950806,0.02946851633228624,0.04000725397635807,0.011176039951664565,0.0006373023075927353,0.01053873764407183,229.0,234.0
P3S_B015,0.5,0.01671917922794819,0.029314371675947665,0.020151978547398905,0.012595192447999476,0.003432799319450716,-0.00916239312854876,115.0,129.0
P3S_B015,0.5,0.012624330818653107,0.03283673837822608,0.010906919941058722,0.020212407559572973,0.0017174108775943851,-0.021929818437167358,90.0,27.0
P3S_B015,0.5,0.05838944762945175,0.03366753853890747,0.03767404596557035,0.02472190909054428,0.020715401663881403,0.004006507426662878,277.0,204.0
P3S_B015,0.5,0.013712044805288315,0.032364041639903356,0.013716945875106204,0.01865199683461504,4.901069817889181e-06,-0.01864709576479715,96.0,48.0
P3S_B016,0.3,0.0005869815940968692,0.006901525903335455,0.0021869955421679604,0.006314544309238586,0.0016000139480710912,-0.004714530361167495,28.0,89.0
P3S_B016,0.3,0.0025270923506468534,0.006660868041375462,0.006642093861112981,0.004133775690728609,0.004115001510466128,-1.8774180262481205e-05,74.0,176.0
P3S_B016,0.3,0.0017615151591598988,0.004863627729929577,0.006725943919055618,0.0031021125707696787,0.004964428759895719,0.0018623161891260405,55.0,206.0
P3S_B016,0.3,0.0016000402392819524,0.0051437387606117525,0.0064081716072608985,0.0035436985213298,0.004808131367978946,0.001264432846649146,51.0,199.0
P3S_B016,0.3,0.00093806505901739,0.0109474930891472,0.008346467799961559,0.01000942803012981,0.0074084027409441686,-0.0026010252891856406,39.0,129.0
P3S_B016,0.3,0.0009033847018145025,0.009179982052374192,0.002814885886082804,0.008276597350559689,0.0019115011842683015,-0.0063650961662913876,36.0,59.0
P3S_B016,0.3,0.018236979842185974,0.020514649380281098,0.03130846550421894,0.0022776695380951235,0.013071485662032964,0.01079381612393784,256.0,296.0
P3S_B016,0.3,0.002272105310112238,0.012030506326927029,0.008168588389578423,0.00975840101681479,0.005896483079466185,-0.003861917937348606,67.0,102.0
P3S_B016,0.5,0.015113763511180878,0.02524019499538653,0.039180930050792595,0.010126431484205653,0.024067166539611717,0.013940735055406064,107.0,252.0
P3S_B016,0.5,0.0118222301825881,0.031087908463772705,0.03378825509223938,0.019265678281184605,0.02196602490965128,0.002700346628466674,84.0,194.0
P3S_B016,0.5,0.01009538397192955,0.032307274520115295,0.01802180741457709,0.022211890548185745,0.007926423442647539,-0.014285467105538206,72.0,86.0
P3S_B016,0.5,0.014974432066082954,0.03891520432179982,0.016015016995844646,0.023940772255716863,0.001040584929761692,-0.02290018732595517,105.0,20.0
P3S_B016,0.5,0.010658619925379753,0.02460734899860901,0.023496138007160085,0.013948729073229256,0.012837518081780332,-0.0011112109914489243,77.0,176.0
P3S_B016,0.5,0.021417448297142982,0.024540470158809027,0.010968615559670747,0.003123021861666044,0.010448832737472236,-0.01357185459913828,129.0,93.0
P3S_B016,0.5,0.00329092750325799,0.02920590665232025,0.013104614206261671,0.02591497914906226,0.009813686703003682,-0.01610129244605858,34.0,73.0
P3S_B016,0.5,0.0007668193429708481,0.024392955306113698,0.0073772256631829125,0.02362613596314285,0.006610406320212064,-0.017015729642930785,18.0,68.0
P3S_B017,0.3,0.022113699465990067,0.012966602670515267,0.016215831930350675,0.0091470967954748,0.0058978675356393916,0.0032492292598354077,279.0,227.0
P3S_B017,0.3,0.021377891302108765,0.018083070203909903,0.02492641746305765,0.003294821098198862,0.003548526160948886,0.006843347259147748,272.0,271.0
P3S_B017,0.3,0.01170332171022892,0.005806308992209876,0.0057263871530658615,0.005897012718019044,0.0059769345571630585,-7.992183914401485e-05,207.0,175.0
P3S_B017,0.3,0.010117033496499062,0.016408372714591005,0.018470618106076184,0.006291339218091944,0.008353584609577122,0.0020622453914851784,191.0,210.0
P3S_B017,0.3,0.0019258845131844282,0.009804479784039415,0.00289211274075055,0.007878595270854986,0.0009662282275661217,-0.006912367043288865,60.0,53.0
P3S_B017,0.3,0.008545862510800362,0.011090521698193039,0.005223709735732076,0.0025446591873926772,0.0033221527750682857,-0.005866811962460963,177.0,67.0
P3S_B017,0.3,0.0020562419667840004,0.006864897990440209,0.0019417681580143273,0.004808656023656209,0.00011447380876967311,-0.004923129832425882,63.0,85.0
P3S_B017,0.3,0.006238051690161228,0.005019693106852406,0.008724359757224071,0.0012183585833088224,0.0024863080670628427,0.003704666650371665,152.0,232.0
P3S_B017,0.5,0.07939426600933075,0.04759557750639111,0.08746318046395246,0.03179868850293964,0.008068914454621712,0.03986760295756135,306.0,307.0
P3S_B017,0.5,0.057222530245780945,0.02918208089002399,0.040231576642523026,0.028040449355756954,0.01699095360325792,0.011049495752499035,275.0,237.0
P3S_B017,0.5,0.022140255197882652,0.03280043825346411,0.028347984411232704,0.01066018305558146,0.0062077292133500515,-0.004452453842231408,134.0,156.0
P3S_B017,0.5,0.05318590626120567,0.024129686636992533,0.06048779412069466,0.02905621962421314,0.007301887859488987,0.03635810748370213,266.0,302.0
P3S_B017,0.5,0.008419618010520935,0.036686680886477384,0.007797300276869319,0.02826706287595645,0.0006223177336516159,-0.028889380609608065,66.0,3.0
P3S_B017,0.5,0.0520736426115036,0.044470412978187934,0.06157255922697931,0.007603229633315667,0.009498916615475708,0.017102146248791375,262.0,265.0
P3S_B017,0.5,0.04960105940699577,0.030134328748270652,0.04809828494493404,0.01946673065872512,0.0015027744620617345,0.017963956196663387,255.0,268.0
P3S_B017,0.5,0.06098635867238045,0.03317570999668898,0.0728338573887741,0.02781064867569147,0.01184749871639365,0.03965814739208512,285.0,306.0
P3S_B018,0.3,0.02163003943860531,0.00697397692341729,0.020189754636430263,0.014656062515188018,0.0014402848021750451,0.013215777713012973,275.0,307.0
P3S_B018,0.3,0.010775616392493248,0.012706987886786033,0.023204797956364535,0.001931371494292785,0.012429181563871287,0.010497810069578502,199.0,294.0
P3S_B018,0.3,0.011592170223593712,0.012081228261751462,0.00895840052724832,0.0004890580381577501,0.002633769696345392,-0.0031228277345031422,204.0,119.0
P3S_B018,0.3,0.02361764758825302,0.020976190048508616,0.02137223839007495,0.0026414575397444053,0.0022454091981780715,0.0003960483415663338,285.0,186.0
P3S_B018,0.3,0.008056007325649261,0.00896144529539906,0.007162897830967262,0.0009054379697497981,0.0008931094946819998,-0.0017985474644317979,174.0,143.0
P3S_B018,0.3,0.04218977689743042,0.028702149107629006,0.036643312209971066,0.013487627789801414,0.005546464687459354,0.00794116310234206,318.0,280.0
P3S_B018,0.3,0.01923559233546257,0.0154652328937748,0.02144202404945656,0.0037703594416877706,0.0022064317139939907,0.005976791155681761,261.0,257.0
P3S_B018,0.3,0.017249707132577896,0.009989763926007613,0.01611458598280969,0.007259943206570283,0.0011351211497682076,0.0061248220568020754,250.0,261.0
P3S_B018,0.5,0.06303980946540833,0.0314921463262273,0.044944897007441066,0.031547663139181024,0.01809491245796726,0.013452750681213765,290.0,248.0
P3S_B018,0.5,0.021331533789634705,0.03056399501103086,0.022145009034808046,0.009232461221396156,0.000813475245173341,-0.008418985976222815,128.0,136.0
P3S_B018,0.5,0.01751944050192833,0.02736875026981285,0.01699744051752071,0.00984930976788452,0.0005219999844076201,-0.01037130975229214,121.0,122.0
P3S_B018,0.5,0.05519188195466995,0.032368932249558516,0.03139707329370735,0.022822949705111437,0.023794808660962605,-0.0009718589558511681,270.0,177.0
P3S_B018,0.5,0.025929752737283707,0.025926779271209108,0.019782865698256373,2.9734660745989183e-06,0.006146887039027334,-0.006143913572952735,155.0,144.0
P3S_B018,0.5,0.03680647909641266,0.02307291824498991,0.02680171809432113,0.013733560851422747,0.01000476100209153,0.003728799849331218,214.0,201.0
P3S_B018,0.5,0.03490011766552925,0.022798200257392046,0.016881779082223766,0.012101917408137205,0.018018338583305486,-0.005916421175168281,202.0,148.0
P3S_B018,0.5,0.07805027067661285,0.038402817166852087,0.0692154047750742,0.03964745350976077,0.00883486590153866,0.030812587608222107,304.0,298.0
P3S_B019,0.3,0.01930731162428856,0.02216014409728398,0.01960461971459605,0.00285283247299542,0.00029730809030749025,-0.00255552438268793,263.0,133.0
P3S_B019,0.3,0.03172938898205757,0.02060293107712897,0.032727224241713704,0.0111264579049286,0.0009978352596561324,0.012124293164584733,306.0,301.0
P3S_B019,0.3,0.013492193073034286,0.00900039542986861,0.007269286354812322,0.004491797643165676,0.006222906718221965,-0.001731109075056289,227.0,145.0
P3S_B019,0.3,0.036830998957157135,0.013680020177051243,0.024481729795436922,0.023150978780105892,0.012349269161720213,0.010801709618385679,312.0,297.0
P3S_B019,0.3,0.011580831371247768,0.0093817432884847,0.015478324939872733,0.002199088082763069,0.003897493568624965,0.006096581651388034,203.0,260.0
P3S_B019,0.3,0.012421481311321259,0.007956326627073237,0.012868960214712927,0.004465154684248022,0.0004474789033916682,0.00491263358763969,216.0,246.0
P3S_B019,0.3,0.03807470202445984,0.003749967390116817,0.02292830190377261,0.03432473463434302,0.015146400120687228,0.019178334513655793,313.0,315.0
P3S_B019,0.3,0.016877081245183945,0.007858208180181186,0.007222522706533448,0.009018873065002759,0.009654558538650496,-0.0006356854736477378,247.0,167.0
P3S_B019,0.5,0.01791767217218876,0.03300938362190182,0.01114034857244562,0.01509171144971306,0.006777323599743139,-0.021869035049456198,122.0,29.0
P3S_B019,0.5,0.048119768500328064,0.03934813504776616,0.03879845272017175,0.008771633452561906,0.009321315780156311,-0.0005496823275944057,251.0,180.0
P3S_B019,0.5,0.032375268638134,0.026428079151245263,0.02799123708363427,0.00594718948688874,0.004384031554499734,0.0015631579323890053,193.0,191.0
P3S_B019,0.5,0.08304697275161743,0.02574179343141588,0.0758344655643885,0.05730517932020155,0.007212507187228934,0.05009267213297262,310.0,314.0
P3S_B019,0.5,0.023975994437932968,0.026090038773057052,0.01606574962100005,0.0021140443351240837,0.007910244816932917,-0.010024289152057001,143.0,123.0
P3S_B019,0.5,0.038832973688840866,0.02935330234178122,0.034761912117043645,0.009479671347059647,0.0040710615717972215,0.005408609775262425,221.0,210.0
P3S_B019,0.5,0.054518550634384155,0.03536363568970195,0.05084110146918707,0.019154914944682203,0.0036774491651970845,0.015477465779485118,268.0,259.0
P3S_B019,0.5,0.004541365429759026,0.0290374044069373,0.005103954457374852,0.024496038977178274,0.0005625890276158268,-0.023933449949562445,46.0,14.0
P3S_B020,0.3,0.00028896695584990084,0.0018834571612803622,0.0002708444008610762,0.0015944902054304613,1.812255498882462e-05,-0.001612612760419286,20.0,150.0
P3S_B020,0.3,0.000503025483340025,0.0031454650613772298,0.0023203345916754624,0.002642439578037205,0.0018173091083354374,-0.0008251304697017674,27.0,164.0
P3S_B020,0.3,0.0020007160492241383,-0.0009857795060102086,6.83295713260687e-05,0.002986495555234347,0.0019323864778980696,0.0010541090773362773,61.0,193.0
P3S_B020,0.3,0.0047111730091273785,0.016829029166191133,0.003401576508339676,0.012117856157063754,0.0013095965007877026,-0.013427452657851457,123.0,5.0
P3S_B020,0.3,0.0021396924275904894,0.012032321379760597,0.0038099236358802996,0.009892628952170107,0.0016702312082898102,-0.008222397743880297,64.0,33.0
P3S_B020,0.3,0.0004548314318526536,0.00047802043999024824,0.000755693188681239,2.3189008137594613e-05,0.0003008617568285854,0.0002776727486909908,26.0,182.0
P3S_B020,0.3,0.004185948986560106,0.012286439773127307,0.007413591316599475,0.0081004907865672,0.0032276423300393684,-0.004872848456527832,112.0,86.0
P3S_B020,0.3,0.0025813018437474966,0.010114249737668028,0.005349587052671372,0.007532947893920531,0.0027682852089238753,-0.004764662684996656,75.0,88.0
P3S_B020,0.5,0.003310648025944829,0.031094395704753842,0.006082235646745027,0.027783747678809013,0.0027715876208001984,-0.025012160058008815,35.0,8.0
P3S_B020,0.5,0.004126125015318394,0.029639913006582738,0.007738253490372125,0.025513787991264344,0.0036121284750537316,-0.021901659516210613,43.0,28.0
P3S_B020,0.5,0.03231147676706314,0.03531417794480535,0.040307512554672464,0.0030027011777422064,0.007996035787609324,0.004993334609867117,191.0,207.0
P3S_B020,0.5,0.0027411647606641054,0.028443448561341712,0.0043482049601451835,0.025702283800677607,0.001607040199481078,-0.02409524360119653,29.0,13.0
P3S_B020,0.5,0.05500945448875427,0.032949857905445204,0.04469671872177506,0.02205959658330907,0.010312735766979213,0.011746860816329856,269.0,240.0
P3S_B020,0.5,0.036134082823991776,0.029683397273470732,0.032781571689850256,0.006450685550521043,0.00335251113414152,0.0030981744163795233,207.0,195.0
P3S_B020,0.5,0.03358173742890358,0.03238318554463133,0.0405593937598732,0.0011985518842722517,0.0069776563309696185,0.00817620821524187,198.0,226.0
P3S_B020,0.5,0.016086125746369362,0.0270589512669795,0.04247500607337833,0.010972825520610137,0.026388880327008965,0.015416054806398828,112.0,258.0
P3S_B021,0.3,0.022517777979373932,0.027026238412969663,0.021355712225869992,0.004508460433595731,0.0011620657535039401,-0.005670526187099671,281.0,71.0
P3S_B021,0.3,0.0029235961847007275,0.008613400676080093,0.004477515140742645,0.005689804491379366,0.0015539189560419171,-0.004135885535337449,85.0,99.0
P3S_B021,0.3,0.026494573801755905,0.01338362227758441,0.0262785146067359,0.013110951524171495,0.0002160591950200047,0.01289489232915149,298.0,305.0
P3S_B021,0.3,0.006750402040779591,0.012939420933215855,0.018627976827877993,0.006189018892436265,0.011877574787098402,0.005688555894662137,157.0,254.0
P3S_B021,0.3,0.0040180315263569355,0.00785517479582867,0.007869798734568948,0.0038371432694717343,0.0038517672082120126,1.4623938740278286e-05,109.0,177.0
P3S_B021,0.3,0.018483441323041916,0.00652129852108657,0.013288578918027127,0.011962142801955346,0.005194862405014789,0.006767280396940557,258.0,270.0
P3S_B021,0.3,0.008507059887051582,0.018533111778616225,0.015753724632387053,0.010026051891564643,0.00724666474533547,-0.0027793871462291724,176.0,123.0
P3S_B021,0.3,0.028261922299861908,0.005985917549351242,0.023354642595018585,0.022276004750510666,0.004907279704843323,0.017368725045667343,302.0,313.0
P3S_B021,0.5,0.04055032506585121,0.024661991203057856,0.03099832819873373,0.015888333862793355,0.009551996867117482,0.006336336995675873,227.0,214.0
P3S_B021,0.5,0.07094190269708633,0.027422126833572532,0.06473410963177115,0.0435197758635138,0.006207793065315187,0.03731198279819861,298.0,304.0
P3S_B021,0.5,0.10958009958267212,0.037103990734787734,0.08734514900581523,0.07247610884788439,0.022234950576856885,0.0502411582710275,316.0,315.0
P3S_B021,0.5,0.030349044129252434,0.02380655601461512,0.031203902564920193,0.006542488114637313,0.0008548584356677588,0.007397346550305071,178.0,223.0
P3S_B021,0.5,0.010310456156730652,0.026491142841764907,0.013681858118496242,0.016180686685034255,0.0033714019617655903,-0.012809284723268664,75.0,101.0
P3S_B021,0.5,0.008684160187840462,0.038615180409946104,0.02034524404300358,0.029931020222105642,0.011661083855163117,-0.018269936366942525,67.0,52.0
P3S_B021,0.5,0.015848152339458466,0.025647481781016255,0.012827012407939301,0.00979932944155779,0.0030211399315191647,-0.012820469373076954,110.0,100.0
P3S_B021,0.5,0.08113227784633636,0.03795918822587921,0.0841276962386316,0.043173089620457156,0.0029954183922952377,0.04616850801275239,308.0,310.0
P3S_B022,0.3,0.004494467284530401,0.013185710619912628,0.005409676114606561,0.008691243335382227,0.0009152088300761595,-0.007776034505306067,122.0,37.0
P3S_B022,0.3,0.034682322293519974,0.018719413393628336,0.049373285643287954,0.015962908899891638,0.01469096334976798,0.030653872249659618,310.0,319.0
P3S_B022,0.3,0.024089032784104347,0.018254444463734622,0.025906699929318117,0.0058345883203697255,0.00181766714521377,0.0076522554655834955,287.0,277.0
P3S_B022,0.3,0.0023546230513602495,0.01177284552455629,0.009178260958233191,0.00941822247319604,0.006823637906872942,-0.0025945845663230983,71.0,130.0
P3S_B022,0.3,0.03422826528549194,0.015270742556377455,0.03443175198394209,0.01895752272911449,0.00020348669845014766,0.019161009427564636,309.0,314.0
P3S_B022,0.3,0.019885066896677017,0.01907234366152992,0.022128036587076804,0.0008127232351470975,0.002242969690399787,0.0030556929255468844,267.0,224.0
P3S_B022,0.3,0.005030657164752483,0.003961541153324075,0.012902819655556376,0.0010691160114284087,0.007872162490803893,0.008941278502232301,131.0,289.0
P3S_B022,0.3,0.004067077301442623,0.009237806922226935,0.0057769527754170415,0.005170729620784312,0.0017098754739744183,-0.0034608541468098934,110.0,111.0
P3S_B022,0.5,0.04346039518713951,0.026175637653807978,0.04266095309273829,0.017284757533331533,0.0007994420944012204,0.016485315438930313,239.0,263.0
P3S_B022,0.5,0.03652762621641159,0.03203490476798478,0.026293210773042055,0.004492721448426808,0.010234415443369536,-0.005741693994942728,211.0,150.0
P3S_B022,0.5,0.07009158283472061,0.03746189660596306,0.06298376013421739,0.03262968622875755,0.007107822700503225,0.025521863528254328,295.0,289.0
P3S_B022,0.5,1.9429469830356538e-05,0.024097698205734937,0.00292706399475845,0.02407826873590458,0.0029076345249280933,-0.021170634210976487,6.0,33.0
P3S_B022,0.5,0.004041918553411961,0.022936390551201682,0.003167788546718977,0.018894471997789722,0.0008741300066929837,-0.019768602004482706,40.0,41.0
P3S_B022,0.5,0.041121870279312134,0.029122884699327143,0.03524709814946273,0.01199898557998499,0.005874772129849402,0.006124213450135588,232.0,213.0
P3S_B022,0.5,0.02709019184112549,0.02998543412752945,0.01863603931670467,0.0028952422864039623,0.008454152524420819,-0.011349394810824781,161.0,113.0
P3S_B022,0.5,0.013169103302061558,0.03891311397097247,0.014302765016582827,0.02574401066891091,0.0011336617145212696,-0.02461034895438964,92.0,10.0
