block_id,cell_id,anchor_target_rho,split_incidence,expected_seed_count,lpips_alex,unconditional_lpips_alex,dino_cosine_distance,unconditional_dino_cosine_distance,descendant_rate_cond
P2P_B008,W8_L1.00,0.9,0.08266579271816954,0.08552654960556938,0.36578626930713654,0.03023801191769629,0.29530423134565353,0.02441155837721818,0.5315265486725664
P2P_B009,W8_L1.00,0.1,0.5176996587987117,0.7221957605508571,0.0034660017081478145,0.0017943479017038756,0.0027288123965263367,0.0014127052466073793,0.0
P2P_B009,W8_L1.00,0.3,0.23556866034444335,0.26590726150711214,0.010689943184843287,0.002518215595211745,0.008286431431770325,0.001952023551418223,0.03232758620689655
P2P_B009,W8_L1.00,0.5,0.12586566904344443,0.13323802655333755,0.02689371714950539,0.0033849957020876515,0.02512316405773163,0.0031621438526146075,0.07097457627118645
P2P_B009,W8_L1.00,0.7,0.09552602462342108,0.09951078437367271,0.04974083204251656,0.004751543946482889,0.07051871716976166,0.006736372712770719,0.13304093567251463
P2P_B009,W8_L1.00,0.9,0.07400417974606188,0.07620032226796788,0.15344544686377048,0.011355604430921259,0.1484052985906601,0.010982612392171194,0.3938053097345133
P2P_B010,W4_L1.00,0.3,0.988341996873538,3.684734934106412,0.023305562859604834,0.023033866534923602,0.06479567289352417,0.06404028473635025,0.07758620689655171
P2P_B010,W4_L1.00,0.5,0.8699618873432828,1.7497650773357603,0.04386463621631265,0.03816056171036987,0.06970140337944031,0.06063756443445336,0.09745762711864407
P2P_B010,W8_L1.00,0.1,0.42565169945707926,0.5493382820940865,0.005366263361793244,0.0022841591196815537,0.013849988579750061,0.0058952711764317526,0.0
P2P_B010,W8_L1.00,0.3,0.17581975799269145,0.19177897242301672,0.006270736157844681,0.0011025193137082715,0.013968810439109802,0.0024559928708500676,0.015086206896551723
P2P_B010,W8_L1.00,0.5,0.10323165215747976,0.10803016282446679,0.046218864598657206,0.004771249753362236,0.07189088314771652,0.007421414642399095,0.09851694915254237
P2P_B010,W8_L1.00,0.7,0.08641896757830492,0.08955368108863378,0.05779707757756114,0.004994763773296031,0.10914728790521622,0.009432395934740793,0.1154970760233918
P2P_B010,W8_L1.00,0.9,0.07637511328301638,0.07871025877234267,0.1483387383632362,0.011329387946751892,0.24806512147188187,0.018946001753980198,0.27876106194690264
P2P_B011,W8_L1.00,0.1,0.5553812721464886,0.8013656071273794,0.005775797966634855,0.0032077700223707675,0.00517544150352478,0.002874343286147328,0.0
P2P_B011,W8_L1.00,0.3,0.25695784280428413,0.29350243514149704,0.0056809822272043675,0.0014597729381119117,0.005334295332431793,0.0013706890215026352,0.028017241379310345
P2P_B011,W8_L1.00,0.5,0.132852952392171,0.14113049884980133,0.027985587832517922,0.0037179679679804232,0.01550203561782837,0.0020594911999170912,0.07627118644067797
P2P_B011,W8_L1.00,0.7,0.09173409283475009,0.09538991665084008,0.06982175190933049,0.006405035071535412,0.046509742736816406,0.00426652905793946,0.16228070175438597
P2P_B011,W8_L1.00,0.9,0.07947909228633232,0.0819941805680636,0.19913367740809917,0.015826963924035042,0.13882599771022797,0.011033764283753368,0.38606194690265483
P2P_B012,W4_L1.00,0.3,0.9991165260291496,5.4244240054482935,0.02536802040413022,0.02534560841841117,0.011250287294387817,0.011240347958398636,0.12068965517241378
P2P_B012,W4_L1.00,0.5,0.9678295804013253,2.7380051691437757,0.03511392034124583,0.03398429079011351,0.02180001139640808,0.02109869588252974,0.1038135593220339
P2P_B012,W8_L1.00,0.1,0.5438525625983148,0.7768982791918586,0.0027466961082609487,0.0014937977171565354,0.000981748104095459,0.0005339262222383525,0.0
P2P_B012,W8_L1.00,0.3,0.21144147197954144,0.23525351149333062,0.006407359236618504,0.0013547814684923274,0.004267871379852295,0.0009024050067753259,0.028017241379310345
P2P_B012,W8_L1.00,0.5,0.14282471397919827,0.15251786261937633,0.014580330564058386,0.0020824315425338013,0.0121072456240654,0.0017292138933330404,0.0635593220338983
P2P_B012,W8_L1.00,0.7,0.14415070600003077,0.1530985479426629,0.05189017941302154,0.0074800059968553176,0.03430197387933731,0.004944653751901088,0.15277777777777776
P2P_B012,W8_L1.00,0.9,0.13495217643338642,0.1425264992730479,0.12317835353314877,0.01662318689877954,0.0728568509221077,0.00983219060002121,0.37555309734513276
P2P_B013,W4_L1.00,0.3,0.9982520059230852,4.994888978986329,0.03504424495622516,0.03498298782361172,0.03232978284358978,0.03227327057467125,0.16379310344827586
P2P_B013,W4_L1.00,0.5,0.9550984397949754,2.5295423791500373,0.04082570970058441,0.038992571638550765,0.037561580538749695,0.035875006968793144,0.15677966101694915
P2P_B013,W8_L1.00,0.1,0.5444277087156149,0.7776993134924719,0.001792753206245834,0.0009760245203689915,0.001373007893562317,0.000747503541540585,0.0
