block_id,anchor_target_rho,lpips_alex,prediction_S0,prediction_S1,abs_error_S0,abs_error_S1,propagation_contribution,rank_y_within_rho,rank_c_within_rho
P2P_B003,0.9,0.153354674577713,0.21155176495322475,0.10806730058441093,0.05819709037551174,0.045287373993302085,-0.10348446436881382,104.0,41.0
P2P_B003,0.9,0.21373482048511505,0.23593806683671154,0.2510596981289864,0.022203246351596484,0.037324877643871324,0.01512163129227484,203.0,221.0
P2P_B004,0.1,0.003663646522909403,-0.0027407609714969056,-0.005102523563233055,0.006404407494406308,0.008766170086142458,-0.0023617625917361496,204.0,143.0
P2P_B004,0.1,0.000139539159135893,-0.0033383796829812296,0.0033137760376581588,0.0034779188421171225,0.0031742368785222658,0.006652155720639388,31.0,304.0
P2P_B004,0.1,0.00013743076124228537,-0.01023218905590259,0.003234638547941801,0.010369619817144876,0.0030972077866995157,0.013466827603844392,30.0,362.0
P2P_B004,0.1,0.007213197182863951,-0.01018820745724118,-0.011489551780235127,0.01740140464010513,0.018702748963099078,-0.001301344322993947,308.0,169.0
P2P_B004,0.1,0.007673509418964386,0.021581627681712123,-0.00235938208048507,0.013908118262747737,0.010032891499449456,-0.023941009762197193,317.0,5.0
P2P_B004,0.1,0.007870947942137718,0.01590758446493907,0.0008715938329613704,0.00803663652280135,0.006999354109176348,-0.015035990631977698,319.0,19.0
P2P_B004,0.1,0.0020755354780703783,-0.003795205580862812,-6.021917576500002e-05,0.00587074105893319,0.0021357546538353783,0.003734986405097812,132.0,259.0
P2P_B004,0.1,0.004323821049183607,0.015817616087474805,0.006413891822815508,0.011493795038291198,0.002090070773631901,-0.009403724264659297,230.0,60.0
P2P_B004,0.3,0.015537407249212265,-0.0016986046666474935,0.021811825138101898,0.01723601191585976,0.006274417888889633,0.02351042980474939,301.0,377.0
P2P_B004,0.3,0.007197508588433266,-0.005790875081344002,0.002030079093976775,0.012988383669777268,0.005167429494456491,0.007820954175320777,178.0,312.0
P2P_B004,0.3,0.00294858799315989,0.0009144660566191981,0.0027055330394977484,0.002034121936540692,0.0002430549536621418,0.0017910669828785503,94.0,227.0
P2P_B004,0.3,0.02304355800151825,0.013652075243693336,0.03544331514409975,0.009391482757824914,0.0123997571425815,0.021791239900406413,349.0,372.0
P2P_B004,0.3,0.0010584904812276363,-0.0064989730392834705,0.0060689231556029025,0.007557463520511107,0.005010432674375266,0.012567896194886373,49.0,345.0
P2P_B004,0.3,0.022254452109336853,0.022511855321411908,0.034818444207551875,0.00025740321207505523,0.012563992098215022,0.012306588886139967,344.0,344.0
P2P_B004,0.3,0.009445448406040668,0.012006644748091065,0.017651507797241055,0.0025611963420503966,0.008206059391200386,0.00564486304914999,218.0,283.0
P2P_B004,0.3,0.002990041859447956,0.00636145702084822,0.00213158585019646,0.003371415161400264,0.0008584560092514959,-0.00422987117065176,95.0,140.0
P2P_B004,0.5,0.019764369353652,0.04010167891591647,0.030791406598678794,0.02033730956226447,0.011027037245026794,-0.009310272317237675,155.0,146.0
P2P_B004,0.5,0.0109788216650486,0.05196142479989139,0.037495053727125235,0.04098260313484279,0.026516232062076636,-0.014466371072766153,87.0,99.0
P2P_B004,0.5,0.007443062961101532,0.020198797590680072,0.016730844119906205,0.01275573462957854,0.009287781158804673,-0.003467953470773867,64.0,199.0
P2P_B004,0.5,0.0259354617446661,0.045509289136577195,0.09073765983529128,0.019573827391911096,0.06480219809062518,0.045228370698714083,200.0,371.0
P2P_B004,0.5,0.00044647499453276396,0.03333993356311235,0.010677592816329455,0.03289345856857959,0.010231117821796691,-0.022662340746782896,20.0,32.0
P2P_B004,0.5,0.022213658317923546,0.028890144807709663,0.01604629057313138,0.006676486489786117,0.006167367744792165,-0.012843854234578282,176.0,114.0
P2P_B004,0.5,0.012122547253966331,0.02857597106136374,0.015068485904830571,0.016453423807397408,0.0029459386508642396,-0.013507485156533168,93.0,110.0
